date,product,region,channel,revenue,units,cost,profit
2023-04-10,Growth Pack,North,Offline,89.52,6,47.42,42.1
2023-04-10,Growth Pack,South,Online,83.86,5,33.73,50.13
2023-04-10,Growth Pack,South,Offline,51.86,3,18.76,33.1
2023-04-10,Growth Pack,East,Online,98.92,6,48.51,50.41
2023-04-10,Growth Pack,East,Offline,52.16,3,27.69,24.47
2023-04-10,Growth Pack,West,Online,84.85,5,41.25,43.6
2023-04-10,Growth Pack,West,Offline,77.18,5,40.97,36.21
2023-04-10,Starter Plan,North,Online,70.86,4,37.87,32.99
2023-04-10,Starter Plan,North,Offline,60.57,4,28.84,31.73
2023-04-10,Starter Plan,South,Online,57.31,3,28.97,28.34
2023-04-10,Starter Plan,South,Offline,44.34,3,21.74,22.6
2023-04-10,Starter Plan,East,Online,53.31,3,20.16,33.15
2023-04-10,Starter Plan,East,Offline,27.37,1,11.96,15.41
2023-04-10,Starter Plan,West,Online,64.43,5,28.5,35.93
2023-04-10,Starter Plan,West,Offline,35.35,2,13.76,21.59
2023-04-10,Add-ons,North,Online,38.99,2,14.37,24.62
2023-04-10,Add-ons,North,Offline,23.57,1,10.02,13.55
2023-04-10,Add-ons,South,Online,42.54,3,21.71,20.83
2023-04-10,Add-ons,South,Offline,17.69,1,9.44,8.25
2023-04-10,Add-ons,East,Online,42.92,2,17.61,25.31
2023-04-10,Add-ons,East,Offline,18.82,1,8.59,10.23
2023-04-10,Add-ons,West,Online,42.37,3,19.76,22.61
2023-04-10,Add-ons,West,Offline,39.72,3,17.2,22.52
2023-04-11,Enterprise Suite,North,Online,173.74,16,92.5,81.24
2023-04-11,Enterprise Suite,North,Offline,114.07,10,41.18,72.89
2023-04-11,Enterprise Suite,South,Online,161.37,9,60.86,100.51
2023-04-11,Enterprise Suite,South,Offline,95.24,7,37.47,57.77
2023-04-11,Enterprise Suite,East,Online,126.57,12,58.09,68.48
2023-04-11,Enterprise Suite,East,Offline,93.04,6,40.61,52.43
2023-04-11,Enterprise Suite,West,Online,159.13,13,59.14,99.99
2023-04-11,Enterprise Suite,West,Offline,126.39,7,51.87,74.52
2023-04-11,Growth Pack,North,Online,115.79,10,57.42,58.37
2023-04-11,Growth Pack,North,Offline,75.82,4,35.66,40.16
2023-04-11,Growth Pack,South,Online,97.66,7,50.27,47.39
2023-04-11,Growth Pack,South,Offline,74.92,7,33.55,41.37
2023-04-11,Growth Pack,East,Online,100.71,9,51.6,49.11
2023-04-11,Growth Pack,East,Offline,63.5,4,34.16,29.34
2023-04-11,Growth Pack,West,Online,106.71,8,50.05,56.66
2023-04-11,Growth Pack,West,Offline,65.8,5,26.66,39.14
2023-04-11,Starter Plan,North,Online,85.91,4,35.54,50.37
2023-04-11,Starter Plan,North,Offline,51.2,2,20.06,31.14
2023-04-11,Starter Plan,South,Online,60.0,4,21.86,38.14
2023-04-11,Starter Plan,South,Offline,41.27,2,19.76,21.51
2023-04-11,Starter Plan,East,Online,65.7,5,30.47,35.23
2023-04-11,Starter Plan,East,Offline,37.97,2,19.09,18.88
2023-04-11,Starter Plan,West,Online,79.99,4,40.86,39.13
2023-04-11,Starter Plan,West,Offline,48.49,2,25.24,23.25
2023-04-11,Add-ons,North,Online,43.43,4,20.36,23.07
2023-04-11,Add-ons,North,Offline,27.4,1,12.45,14.95
2023-04-11,Add-ons,South,Online,45.99,3,23.86,22.13
2023-04-11,Add-ons,South,Offline,36.24,2,14.95,21.29
2023-04-11,Add-ons,East,Online,38.81,2,15.72,23.09
2023-04-11,Add-ons,East,Offline,24.41,1,9.16,15.25
2023-04-11,Add-ons,West,Online,60.05,3,29.42,30.63
2023-04-11,Add-ons,West,Offline,30.29,1,11.49,18.8
2023-04-12,Enterprise Suite,North,Online,211.82,13,102.69,109.13
2023-04-12,Enterprise Suite,North,Offline,129.44,11,58.64,70.8
2023-04-12,Enterprise Suite,South,Online,162.57,13,73.65,88.92
2023-04-12,Enterprise Suite,South,Offline,107.37,9,45.91,61.46
2023-04-12,Enterprise Suite,East,Online,147.17,8,59.25,87.92
2023-04-12,Enterprise Suite,East,Offline,93.43,9,34.39,59.04
2023-04-12,Enterprise Suite,West,Online,188.87,12,68.59,120.28
2023-04-12,Enterprise Suite,West,Offline,115.21,11,49.85,65.36
2023-04-12,Growth Pack,North,Online,140.95,9,68.21,72.74
2023-04-12,Growth Pack,North,Offline,99.81,8,51.53,48.28
2023-04-12,Growth Pack,South,Online,124.55,11,54.72,69.83
2023-04-12,Growth Pack,South,Offline,78.55,6,33.67,44.88
2023-04-12,Growth Pack,East,Online,112.78,10,60.23,52.55
2023-04-12,Growth Pack,East,Offline,68.01,6,24.55,43.46
2023-04-12,Growth Pack,West,Online,126.34,7,64.12,62.22
2023-04-12,Growth Pack,West,Offline,81.46,5,35.91,45.55
2023-04-12,Starter Plan,North,Online,87.92,8,46.04,41.88
2023-04-12,Starter Plan,North,Offline,58.77,3,23.53,35.24
2023-04-12,Starter Plan,South,Online,85.97,5,44.1,41.87
2023-04-12,Starter Plan,South,Offline,49.16,4,21.87,27.29
2023-04-12,Starter Plan,East,Online,79.29,4,37.03,42.26
2023-04-12,Starter Plan,East,Offline,63.54,5,30.19,33.35
2023-04-12,Starter Plan,West,Online,73.11,5,37.31,35.8
2023-04-12,Starter Plan,West,Offline,56.97,4,20.88,36.09
2023-04-12,Add-ons,North,Online,60.32,3,25.63,34.69
2023-04-12,Add-ons,North,Offline,41.61,3,15.69,25.92
2023-04-12,Add-ons,South,Online,59.21,3,26.84,32.37
2023-04-12,Add-ons,South,Offline,35.0,3,15.75,19.25
2023-04-12,Add-ons,East,Online,44.26,2,16.4,27.86
2023-04-12,Add-ons,East,Offline,37.41,3,18.76,18.65
2023-04-12,Add-ons,West,Online,53.77,3,25.71,28.06
2023-04-12,Add-ons,West,Offline,29.17,2,14.85,14.32
2023-04-13,Enterprise Suite,North,Online,182.94,16,77.5,105.44
2023-04-13,Enterprise Suite,North,Offline,140.38,12,66.87,73.51
2023-04-13,Enterprise Suite,South,Online,175.32,14,90.44,84.88
2023-04-13,Enterprise Suite,South,Offline,92.23,5,33.85,58.38
2023-04-13,Enterprise Suite,East,Online,157.81,10,71.12,86.69
2023-04-13,Enterprise Suite,East,Offline,106.37,6,48.71,57.66
2023-04-13,Enterprise Suite,West,Online,180.81,11,91.02,89.79
2023-04-13,Enterprise Suite,West,Offline,129.21,7,51.76,77.45
2023-04-13,Growth Pack,North,Online,129.49,8,58.3,71.19
2023-04-13,Growth Pack,North,Offline,114.35,7,52.43,61.92
2023-04-13,Growth Pack,South,Online,124.4,9,64.02,60.38
2023-04-13,Growth Pack,South,Offline,90.42,5,47.04,43.38
2023-04-13,Growth Pack,East,Online,114.86,9,47.66,67.2
2023-04-13,Growth Pack,East,Offline,61.43,4,23.31,38.12
2023-04-13,Growth Pack,West,Online,129.88,11,59.24,70.64
2023-04-13,Growth Pack,West,Offline,95.22,9,35.92,59.3
2023-04-13,Starter Plan,North,Online,85.34,5,31.24,54.1
2023-04-13,Starter Plan,North,Offline,66.83,4,24.96,41.87
2023-04-13,Starter Plan,South,Online,74.34,5,29.5,44.84
2023-04-13,Starter Plan,South,Offline,51.32,4,21.1,30.22
2023-04-13,Starter Plan,East,Online,77.41,4,37.71,39.7
2023-04-13,Starter Plan,East,Offline,46.19,3,23.17,23.02
2023-04-13,Starter Plan,West,Online,76.02,6,27.85,48.17
2023-04-13,Starter Plan,West,Offline,63.2,5,29.94,33.26
2023-04-13,Add-ons,North,Online,66.09,6,35.62,30.47
2023-04-13,Add-ons,North,Offline,34.28,2,16.54,17.74
2023-04-13,Add-ons,South,Online,50.1,3,19.25,30.85
2023-04-13,Add-ons,South,Offline,45.65,3,20.21,25.44
2023-04-13,Add-ons,East,Online,44.83,4,24.02,20.81
2023-04-13,Add-ons,East,Offline,34.19,3,14.61,19.58
2023-04-13,Add-ons,West,Online,82.37,7,37.56,44.81
2023-04-13,Add-ons,West,Offline,46.89,4,25.19,21.7
2023-04-14,Enterprise Suite,North,Online,169.1,11,64.25,104.85
2023-04-14,Enterprise Suite,North,Offline,124.65,7,47.24,77.41
2023-04-14,Enterprise Suite,South,Online,156.06,12,56.52,99.54
2023-04-14,Enterprise Suite,South,Offline,114.73,7,53.85,60.88
2023-04-14,Enterprise Suite,East,Online,137.97,8,69.89,68.08
2023-04-14,Enterprise Suite,East,Offline,111.17,8,45.86,65.31
2023-04-14,Enterprise Suite,West,Online,179.1,13,68.99,110.11
2023-04-14,Enterprise Suite,West,Offline,120.94,8,50.27,70.67
2023-04-14,Growth Pack,North,Online,125.36,9,55.98,69.38
2023-04-14,Growth Pack,North,Offline,68.51,4,27.16,41.35
2023-04-14,Growth Pack,South,Online,107.64,8,41.79,65.85
2023-04-14,Growth Pack,South,Offline,75.1,4,29.48,45.62
2023-04-14,Growth Pack,East,Online,92.36,5,41.71,50.65
2023-04-14,Growth Pack,East,Offline,67.61,5,35.72,31.89
2023-04-14,Growth Pack,West,Online,137.25,9,68.98,68.27
2023-04-14,Growth Pack,West,Offline,81.6,5,31.87,49.73
2023-04-14,Starter Plan,North,Online,86.63,6,46.72,39.91
2023-04-14,Starter Plan,North,Offline,39.96,3,21.04,18.92
2023-04-14,Starter Plan,South,Online,77.18,4,36.82,40.36
2023-04-14,Starter Plan,South,Offline,37.43,2,18.37,19.06
2023-04-14,Starter Plan,East,Online,71.84,3,38.04,33.8
2023-04-14,Starter Plan,East,Offline,47.89,3,21.75,26.14
2023-04-14,Starter Plan,West,Online,86.53,8,38.93,47.6
2023-04-14,Starter Plan,West,Offline,39.81,2,18.89,20.92
2023-04-14,Add-ons,North,Online,62.04,3,30.21,31.83
2023-04-14,Add-ons,North,Offline,37.61,3,18.21,19.4
2023-04-14,Add-ons,South,Online,46.6,2,18.23,28.37
2023-04-14,Add-ons,South,Offline,33.63,2,16.56,17.07
2023-04-14,Add-ons,East,Online,36.63,2,16.38,20.25
2023-04-14,Add-ons,East,Offline,28.05,2,12.99,15.06
2023-04-14,Add-ons,West,Online,51.22,3,27.29,23.93
2023-04-14,Add-ons,West,Offline,24.62,2,11.19,13.43
2023-04-15,Enterprise Suite,North,Online,157.54,12,79.4,78.14
2023-04-15,Enterprise Suite,North,Offline,100.9,6,46.44,54.46
2023-04-15,Enterprise Suite,South,Online,131.29,8,64.13,67.16
2023-04-15,Enterprise Suite,South,Offline,88.32,7,33.9,54.42
2023-04-15,Enterprise Suite,East,Online,132.68,8,67.09,65.59
2023-04-15,Enterprise Suite,East,Offline,89.77,5,34.94,54.83
2023-04-15,Enterprise Suite,West,Online,136.31,8,51.61,84.7
2023-04-15,Enterprise Suite,West,Offline,100.02,6,51.65,48.37
2023-04-15,Growth Pack,North,Online,112.76,10,60.29,52.47
2023-04-15,Growth Pack,North,Offline,74.5,6,39.89,34.61
2023-04-15,Growth Pack,South,Online,101.19,5,51.12,50.07
2023-04-15,Growth Pack,South,Offline,66.07,5,27.67,38.4
2023-04-15,Growth Pack,East,Online,99.47,5,42.25,57.22
2023-04-15,Growth Pack,East,Offline,43.99,3,18.42,25.57
2023-04-15,Growth Pack,West,Online,123.8,12,54.28,69.52
2023-04-15,Growth Pack,West,Offline,68.39,4,30.17,38.22
2023-04-15,Starter Plan,North,Online,68.19,6,27.3,40.89
2023-04-15,Starter Plan,North,Offline,41.69,3,16.24,25.45
2023-04-15,Starter Plan,South,Online,58.49,5,31.06,27.43
2023-04-15,Starter Plan,South,Offline,57.72,4,29.92,27.8
2023-04-15,Starter Plan,East,Online,72.74,5,37.25,35.49
2023-04-15,Starter Plan,East,Offline,41.59,3,20.48,21.11
2023-04-15,Starter Plan,West,Online,68.76,6,24.85,43.91
2023-04-15,Starter Plan,West,Offline,55.69,4,21.43,34.26
2023-04-15,Add-ons,North,Online,47.28,2,17.09,30.19
2023-04-15,Add-ons,North,Offline,36.71,2,17.68,19.03
2023-04-15,Add-ons,South,Online,30.59,1,11.26,19.33
2023-04-15,Add-ons,South,Offline,43.88,3,18.48,25.4
2023-04-15,Add-ons,East,Online,34.06,2,14.21,19.85
2023-04-15,Add-ons,East,Offline,33.56,3,15.47,18.09
2023-04-15,Add-ons,West,Online,48.16,3,18.27,29.89
2023-04-15,Add-ons,West,Offline,36.85,2,18.75,18.1
2023-04-16,Enterprise Suite,North,Online,147.75,13,66.59,81.16
2023-04-16,Enterprise Suite,North,Offline,102.11,5,40.24,61.87
2023-04-16,Enterprise Suite,South,Online,131.93,8,49.61,82.32
2023-04-16,Enterprise Suite,South,Offline,75.1,6,35.97,39.13
2023-04-16,Enterprise Suite,East,Online,103.15,6,41.08,62.07
2023-04-16,Enterprise Suite,East,Offline,75.44,7,28.36,47.08
2023-04-16,Enterprise Suite,West,Online,145.72,11,58.84,86.88
2023-04-16,Enterprise Suite,West,Offline,105.53,5,40.25,65.28
2023-04-16,Growth Pack,North,Online,97.75,7,35.2,62.55
2023-04-16,Growth Pack,North,Offline,66.07,6,31.9,34.17
2023-04-16,Growth Pack,South,Online,90.19,5,43.04,47.15
2023-04-16,Growth Pack,South,Offline,57.53,4,25.77,31.76
2023-04-16,Growth Pack,East,Online,96.5,6,43.63,52.87
2023-04-16,Growth Pack,East,Offline,38.98,3,16.55,22.43
2023-04-16,Growth Pack,West,Online,98.36,7,35.46,62.9
2023-04-16,Growth Pack,West,Offline,56.7,3,26.15,30.55
2023-04-16,Starter Plan,North,Online,59.75,5,22.15,37.6
2023-04-16,Starter Plan,North,Offline,51.91,3,25.39,26.52
2023-04-16,Starter Plan,South,Online,65.02,4,32.06,32.96
2023-04-16,Starter Plan,South,Offline,23.7,1,8.85,14.85
2023-04-16,Starter Plan,East,Online,50.87,3,23.14,27.73
2023-04-16,Starter Plan,East,Offline,37.44,2,15.33,22.11
2023-04-16,Starter Plan,West,Online,66.07,5,33.55,32.52
2023-04-16,Starter Plan,West,Offline,49.77,3,21.51,28.26
2023-04-16,Add-ons,North,Online,53.67,5,21.6,32.07
2023-04-16,Add-ons,North,Offline,17.83,1,8.94,8.89
2023-04-16,Add-ons,South,Online,48.01,3,17.61,30.4
2023-04-16,Add-ons,South,Offline,32.95,2,17.69,15.26
2023-04-16,Add-ons,East,Online,40.33,3,19.54,20.79
2023-04-16,Add-ons,East,Offline,23.81,1,10.33,13.48
2023-04-16,Add-ons,West,Online,44.67,2,22.81,21.86
2023-04-16,Add-ons,West,Offline,24.93,2,10.07,14.86
2023-04-17,Enterprise Suite,North,Online,148.99,11,66.32,82.67
2023-04-17,Enterprise Suite,North,Offline,106.54,6,42.64,63.9
2023-04-17,Enterprise Suite,South,Online,129.0,7,60.46,68.54
2023-04-17,Enterprise Suite,South,Offline,82.87,7,31.84,51.03
2023-04-17,Enterprise Suite,East,Online,138.44,10,50.99,87.45
2023-04-17,Enterprise Suite,East,Offline,101.69,6,52.06,49.63
2023-04-17,Enterprise Suite,West,Online,156.51,8,61.96,94.55
2023-04-17,Enterprise Suite,West,Offline,101.26,5,52.71,48.55
2023-04-17,Growth Pack,North,Online,100.89,9,41.86,59.03
2023-04-17,Growth Pack,North,Offline,72.73,4,30.73,42.0
2023-04-17,Growth Pack,South,Online,89.87,5,44.32,45.55
2023-04-17,Growth Pack,South,Offline,67.56,4,36.33,31.23
2023-04-17,Growth Pack,East,Online,94.98,6,43.58,51.4
2023-04-17,Growth Pack,East,Offline,53.8,3,24.29,29.51
2023-04-17,Growth Pack,West,Online,125.02,8,47.98,77.04
2023-04-17,Growth Pack,West,Offline,72.23,5,33.45,38.78
2023-04-17,Starter Plan,North,Online,51.22,3,26.26,24.96
2023-04-17,Starter Plan,North,Offline,50.41,3,26.99,23.42
2023-04-17,Starter Plan,South,Online,60.95,3,27.71,33.24
2023-04-17,Starter Plan,South,Offline,36.51,2,14.58,21.93
2023-04-17,Starter Plan,East,Online,58.91,4,23.26,35.65
2023-04-17,Starter Plan,East,Offline,28.5,1,12.25,16.25
2023-04-17,Starter Plan,West,Online,64.49,4,23.3,41.19
2023-04-17,Starter Plan,West,Offline,53.78,3,25.21,28.57
2023-04-17,Add-ons,North,Online,45.13,3,22.07,23.06
2023-04-17,Add-ons,North,Offline,30.92,1,11.23,19.69
2023-04-17,Add-ons,South,Online,27.75,2,14.18,13.57
2023-04-17,Add-ons,South,Offline,25.36,1,10.77,14.59
2023-04-17,Add-ons,East,Online,32.3,2,14.49,17.81
2023-04-17,Add-ons,East,Offline,19.85,1,8.83,11.02
2023-04-17,Add-ons,West,Online,43.5,3,20.82,22.68
2023-04-17,Add-ons,West,Offline,22.85,1,11.61,11.24
2023-04-18,Enterprise Suite,North,Online,175.23,15,84.52,90.71
2023-04-18,Enterprise Suite,North,Offline,103.37,8,51.95,51.42
2023-04-18,Enterprise Suite,South,Online,161.23,11,86.7,74.53
2023-04-18,Enterprise Suite,South,Offline,106.45,10,40.46,65.99
2023-04-18,Enterprise Suite,East,Online,138.0,8,68.95,69.05
2023-04-18,Enterprise Suite,East,Offline,88.42,7,40.14,48.28
2023-04-18,Enterprise Suite,West,Online,172.22,11,81.04,91.18
2023-04-18,Enterprise Suite,West,Offline,113.24,6,56.33,56.91
2023-04-18,Growth Pack,North,Online,122.4,8,57.32,65.08
2023-04-18,Growth Pack,North,Offline,85.04,7,41.07,43.97
2023-04-18,Growth Pack,South,Online,119.57,8,55.27,64.3
2023-04-18,Growth Pack,South,Offline,74.68,5,27.61,47.07
2023-04-18,Growth Pack,East,Online,107.68,6,54.37,53.31
2023-04-18,Growth Pack,East,Offline,61.62,5,27.8,33.82
2023-04-18,Growth Pack,West,Online,107.13,9,42.44,64.69
2023-04-18,Growth Pack,West,Offline,75.62,4,36.03,39.59
2023-04-18,Starter Plan,North,Online,81.0,5,29.5,51.5
2023-04-18,Starter Plan,North,Offline,53.74,3,22.34,31.4
2023-04-18,Starter Plan,South,Online,65.83,4,24.69,41.14
2023-04-18,Starter Plan,South,Offline,45.68,2,17.85,27.83
2023-04-18,Starter Plan,East,Online,56.43,4,23.0,33.43
2023-04-18,Starter Plan,East,Offline,53.78,3,20.44,33.34
2023-04-18,Starter Plan,West,Online,74.97,5,35.23,39.74
2023-04-18,Starter Plan,West,Offline,51.18,3,21.03,30.15
2023-04-18,Add-ons,North,Online,79.62,6,42.94,36.68
2023-04-18,Add-ons,North,Offline,20.9,1,10.98,9.92
2023-04-18,Add-ons,South,Online,57.22,4,24.52,32.7
2023-04-18,Add-ons,South,Offline,25.39,1,11.63,13.76
2023-04-18,Add-ons,East,Online,42.82,2,16.06,26.76
2023-04-18,Add-ons,East,Offline,24.45,2,10.9,13.55
2023-04-18,Add-ons,West,Online,53.52,3,21.17,32.35
2023-04-18,Add-ons,West,Offline,22.34,1,10.16,12.18
2023-04-19,Enterprise Suite,North,Online,201.93,15,95.45,106.48
2023-04-19,Enterprise Suite,North,Offline,115.51,7,41.92,73.59
2023-04-19,Enterprise Suite,South,Online,190.43,15,98.11,92.32
2023-04-19,Enterprise Suite,South,Offline,113.73,9,50.52,63.21
2023-04-19,Enterprise Suite,East,Online,165.17,13,76.5,88.67
2023-04-19,Enterprise Suite,East,Offline,110.39,6,47.64,62.75
2023-04-19,Enterprise Suite,West,Online,197.09,14,86.34,110.75
2023-04-19,Enterprise Suite,West,Offline,118.07,6,63.21,54.86
2023-04-19,Growth Pack,North,Online,146.83,8,69.92,76.91
2023-04-19,Growth Pack,North,Offline,91.74,6,35.15,56.59
2023-04-19,Growth Pack,South,Online,134.01,7,63.59,70.42
2023-04-19,Growth Pack,South,Offline,80.87,5,42.94,37.93
2023-04-19,Growth Pack,East,Online,111.79,6,57.73,54.06
2023-04-19,Growth Pack,East,Offline,85.69,5,41.04,44.65
2023-04-19,Growth Pack,West,Online,134.57,10,49.71,84.86
2023-04-19,Growth Pack,West,Offline,82.94,5,41.43,41.51
2023-04-19,Starter Plan,North,Online,92.11,6,34.56,57.55
2023-04-19,Starter Plan,North,Offline,58.49,3,26.84,31.65
2023-04-19,Starter Plan,South,Online,75.73,6,32.82,42.91
2023-04-19,Starter Plan,South,Offline,49.4,4,18.33,31.07
2023-04-19,Starter Plan,East,Online,74.25,5,39.45,34.8
2023-04-19,Starter Plan,East,Offline,44.09,2,16.02,28.07
2023-04-19,Starter Plan,West,Online,97.05,5,42.51,54.54
2023-04-19,Starter Plan,West,Offline,53.07,3,20.15,32.92
2023-04-19,Add-ons,North,Online,65.42,4,24.32,41.1
2023-04-19,Add-ons,North,Offline,39.47,2,15.33,24.14
2023-04-19,Add-ons,South,Online,62.76,4,31.35,31.41
2023-04-19,Add-ons,South,Offline,38.15,2,20.09,18.06
2023-04-19,Add-ons,East,Online,43.58,3,21.75,21.83
2023-04-19,Add-ons,East,Offline,40.29,2,18.76,21.53
2023-04-19,Add-ons,West,Online,56.2,3,25.62,30.58
2023-04-19,Add-ons,West,Offline,35.74,3,18.84,16.9
2023-04-20,Enterprise Suite,North,Online,207.35,12,108.97,98.38
2023-04-20,Enterprise Suite,North,Offline,131.2,12,66.24,64.96
2023-04-20,Enterprise Suite,South,Online,170.4,13,77.25,93.15
2023-04-20,Enterprise Suite,South,Offline,122.0,10,57.73,64.27
2023-04-20,Enterprise Suite,East,Online,165.28,14,84.24,81.04
2023-04-20,Enterprise Suite,East,Offline,119.4,6,55.21,64.19
2023-04-20,Enterprise Suite,West,Online,191.08,14,82.57,108.51
2023-04-20,Enterprise Suite,West,Offline,134.26,8,67.03,67.23
2023-04-20,Growth Pack,North,Online,152.23,12,57.18,95.05
2023-04-20,Growth Pack,North,Offline,89.35,6,40.36,48.99
2023-04-20,Growth Pack,South,Online,115.24,8,55.67,59.57
2023-04-20,Growth Pack,South,Offline,96.45,5,37.13,59.32
2023-04-20,Growth Pack,East,Online,114.29,10,57.77,56.52
2023-04-20,Growth Pack,East,Offline,93.61,6,47.22,46.39
2023-04-20,Growth Pack,West,Online,123.34,10,54.89,68.45
2023-04-20,Growth Pack,West,Offline,85.64,4,42.1,43.54
2023-04-20,Starter Plan,North,Online,93.63,5,47.05,46.58
2023-04-20,Starter Plan,North,Offline,70.52,6,30.13,40.39
2023-04-20,Starter Plan,South,Online,75.68,4,37.71,37.97
2023-04-20,Starter Plan,South,Offline,43.84,3,22.72,21.12
2023-04-20,Starter Plan,East,Online,77.06,5,32.99,44.07
2023-04-20,Starter Plan,East,Offline,54.57,3,29.07,25.5
2023-04-20,Starter Plan,West,Online,85.0,6,37.34,47.66
2023-04-20,Starter Plan,West,Offline,61.4,4,27.59,33.81
2023-04-20,Add-ons,North,Online,54.0,4,20.06,33.94
2023-04-20,Add-ons,North,Offline,59.21,3,23.07,36.14
2023-04-20,Add-ons,South,Online,51.4,2,24.37,27.03
2023-04-20,Add-ons,South,Offline,38.77,3,20.72,18.05
2023-04-20,Add-ons,East,Online,52.41,3,21.79,30.62
2023-04-20,Add-ons,East,Offline,39.95,2,20.03,19.92
2023-04-20,Add-ons,West,Online,65.54,4,27.38,38.16
2023-04-20,Add-ons,West,Offline,27.79,1,11.33,16.46
2023-04-21,Enterprise Suite,North,Online,175.96,11,77.42,98.54
2023-04-21,Enterprise Suite,North,Offline,134.38,12,56.5,77.88
2023-04-21,Enterprise Suite,South,Online,166.68,10,82.79,83.89
2023-04-21,Enterprise Suite,South,Offline,113.81,8,43.68,70.13
2023-04-21,Enterprise Suite,East,Online,141.76,7,70.88,70.88
2023-04-21,Enterprise Suite,East,Offline,82.43,5,34.05,48.38
2023-04-21,Enterprise Suite,West,Online,174.19,15,65.93,108.26
2023-04-21,Enterprise Suite,West,Offline,108.42,6,44.75,63.67
2023-04-21,Growth Pack,North,Online,135.3,7,62.69,72.61
2023-04-21,Growth Pack,North,Offline,96.91,6,36.58,60.33
2023-04-21,Growth Pack,South,Online,111.61,7,56.88,54.73
2023-04-21,Growth Pack,South,Offline,70.14,4,34.06,36.08
2023-04-21,Growth Pack,East,Online,107.27,6,55.48,51.79
2023-04-21,Growth Pack,East,Offline,58.41,3,30.23,28.18
2023-04-21,Growth Pack,West,Online,129.93,12,52.03,77.9
2023-04-21,Growth Pack,West,Offline,82.4,7,36.63,45.77
2023-04-21,Starter Plan,North,Online,95.36,5,48.87,46.49
2023-04-21,Starter Plan,North,Offline,59.55,4,22.96,36.59
2023-04-21,Starter Plan,South,Online,71.91,6,33.15,38.76
2023-04-21,Starter Plan,South,Offline,58.69,4,27.95,30.74
2023-04-21,Starter Plan,East,Online,67.99,4,29.8,38.19
2023-04-21,Starter Plan,East,Offline,69.26,6,32.6,36.66
2023-04-21,Starter Plan,West,Online,85.79,6,42.72,43.07
2023-04-21,Starter Plan,West,Offline,57.15,3,22.36,34.79
2023-04-21,Add-ons,North,Online,63.05,6,24.62,38.43
2023-04-21,Add-ons,North,Offline,28.55,1,13.98,14.57
2023-04-21,Add-ons,South,Online,60.89,3,31.75,29.14
2023-04-21,Add-ons,South,Offline,33.62,3,16.4,17.22
2023-04-21,Add-ons,East,Online,64.53,5,28.61,35.92
2023-04-21,Add-ons,East,Offline,44.44,3,21.77,22.67
2023-04-21,Add-ons,West,Online,58.09,3,29.17,28.92
2023-04-21,Add-ons,West,Offline,42.79,2,21.36,21.43
2023-04-22,Enterprise Suite,North,Online,164.68,11,84.05,80.63
2023-04-22,Enterprise Suite,North,Offline,113.22,10,47.14,66.08
2023-04-22,Enterprise Suite,South,Online,142.65,9,55.95,86.7
2023-04-22,Enterprise Suite,South,Offline,96.69,7,49.42,47.27
2023-04-22,Enterprise Suite,East,Online,144.34,8,75.36,68.98
2023-04-22,Enterprise Suite,East,Offline,94.38,6,37.62,56.76
2023-04-22,Enterprise Suite,West,Online,141.52,9,58.44,83.08
